,erro_loc,lat,lat_pred,lon,lon_pred,pontoId
1254,305.74506794039706,-8.063558,-8.061039127118644,-34.894852,-34.89374033898305,2745
1255,15.17194332280683,-8.068939,-8.069071364406778,-34.900040000000004,-34.90000671186441,1831
1256,184.7365455689646,-8.06858,-8.06783563559322,-34.897083,-34.895583389830506,1977
1257,13.910708412056517,-8.072039,-8.072160686440679,-34.897087,-34.89705783050847,1045
1258,133.38225476937123,-8.077371000000001,-8.076176805084746,-34.89938,-34.89926949152543,50
1259,57.06120844313164,-8.07265,-8.072469618644067,-34.890675,-34.89116006779661,872
1260,121.72448687312435,-8.068077,-8.068762432203389,-34.890667,-34.89152867796611,2084
1261,95.96959699939454,-8.076391000000001,-8.076794669491527,-34.895984999999996,-34.89521477966102,219
1262,100.66825578803842,-8.064014,-8.063201652542372,-34.894512,-34.89410894915254,2659
1263,103.29760237597326,-8.064385000000001,-8.064128449152541,-34.893536,-34.89263450847457,2618
1264,48.698621386762476,-8.071981,-8.071851754237287,-34.892212,-34.89263450847457,1055
1265,71.0185080653304,-8.06731,-8.06690883898305,-34.892399,-34.891897288135596,2162
1266,72.15749779066992,-8.071205,-8.071851754237287,-34.891846,-34.891897288135596,1153
1267,19.796985183391246,-8.077442999999999,-8.077412533898304,-34.899078,-34.898900881355935,35
1268,44.36764342814176,-8.066463,-8.06629097457627,-34.892998,-34.89263450847457,2301
1269,268.7632196247925,-8.069154,-8.071542822033898,-34.88821,-34.88784257627118,1762
1270,314.06119194819826,-8.070691,-8.0684535,-34.892738,-34.894477559322034,1259
1271,26.997584624621428,-8.070877000000001,-8.070924957627117,-34.891769000000004,-34.89152867796611,1201
1272,136.69470116283202,-8.069248,-8.06814456779661,-34.891338,-34.89079145762712,1723
1273,59.94411809856108,-8.065796,-8.065673110169492,-34.889846999999996,-34.88931701694915,2433
1274,128.03160211105788,-8.069633,-8.070616025423728,-34.898296,-34.898900881355935,1571
1275,33.62266326475674,-8.075527000000001,-8.075250008474576,-34.893494,-34.89337172881356,382
1276,28.13691690262083,-8.068862,-8.069071364406778,-34.888805,-34.88894840677966,1860
1277,126.73776555316529,-8.063533999999999,-8.064437381355932,-34.894882,-34.895583389830506,2750
1278,103.28260049958845,-8.069547,-8.069071364406778,-34.898464000000004,-34.89926949152543,1611
1279,135.45516415737606,-8.06354,-8.064746313559322,-34.895046,-34.89521477966102,2749
1280,5.452710419539554,-8.073133,-8.073087483050848,-34.896339000000005,-34.8963206101695,763
1281,144.33769377986727,-8.077546,-8.076485737288134,-34.899288,-34.89853227118644,6
1282,45.50566118709276,-8.068107000000001,-8.0684535,-34.892117,-34.891897288135596,2079
1283,135.74687195881967,-8.075047,-8.074014279661018,-34.891609,-34.892265898305084,471
1284,153.2877090487439,-8.065809,-8.064437381355932,-34.890656,-34.89079145762712,2412
1285,64.92150008312483,-8.069386,-8.069071364406778,-34.900616,-34.901112542372886,1668
1286,47.66437230424625,-8.064753,-8.064746313559322,-34.901416999999995,-34.90184976271186,2587
1287,101.86086534346725,-8.07248,-8.073087483050848,-34.894154,-34.89484616949153,952
1288,52.027748062540745,-8.068686,-8.0684535,-34.898205,-34.89779505084746,1927
1289,770.6053652163572,-8.070524,-8.066599906779661,-34.896927000000005,-34.89116006779661,1310
1290,53.95360626765799,-8.072645,-8.072778550847456,-34.896423,-34.895952,875
1291,105.72370489809805,-8.071802,-8.071542822033898,-34.897240000000004,-34.89816366101695,1077
1292,7.788386391867021,-8.075491,-8.075558940677965,-34.892986,-34.89300311864407,393
1293,10.020177178347927,-8.076402999999999,-8.076485737288134,-34.895988,-34.895952,214
1294,130.7042678784042,-8.073198,-8.074323211864407,-34.896347,-34.896689220338985,746
